gene_name	log2FoldChange_ITLvsC_siS	padjvalue_ITLvsC_siS	log2FoldChange_ITLvsC_siC	padjvalue_ITLvsC_siC	log2FoldChange_siS.vs.siC_ITL	pvalue_siS.vs.siC_ITL	log2FoldChange_siS.vs.siC_untr	pvalue_siS.vs.siC_untr	up_active_enhancers	down_active_enhancers	up_active_promoters	down_active_promoters	up_enhancers	down_enhancers	up_promoters	down_promoters	active_prom	active_enh
POLR3D	0.2555879	0.404146	0.25640020138695	0.324169649076832	-0.0634991379824515	0.726671812026687	-0.0769040639758745	0.604353156254166	No	No	No	No	No	No	No	No	Yes	NA
POLR3E	-1.25714141382933	1.57752718406008e-06	-1.04286129435388	2.19773903596689e-06	-0.235268666569485	0.220380479592281	-0.0289672598738713	0.791953966499514	No	No	No	No	No	No	No	No	Yes	Yes
POLR3F	0.0951460841164921	0.836104779325742	-0.467124586825534	0.202112434592739	0.275356154755787	0.345030007781985	-0.299959232486944	0.15606615060363	No	No	No	No	No	No	No	No	Yes	NA
POLR3GL	0.0941836533304345	0.769089878786028	-0.122892539173481	0.678432615532654	0.23749410940847	0.142018455158218	0.015217887048417	0.900947068929561	No	No	No	No	No	No	No	No	Yes	NA
POLR3H	-1.05934271955293	5.03946786633315e-07	-1.07592182604568	4.16742298849486e-09	-0.0262883683103294	0.849856865950396	-0.0533033266645515	0.531043943492956	No	No	No	No	No	No	No	No	Yes	NA
POLR3K	0.118528794381871	0.694834456420611	-0.0164857671320697	0.958896682166602	0.169950213253428	0.302415624475778	0.0313439922769831	0.80900055387031	No	No	No	No	No	No	No	No	NA	NA
POLRMT	-0.424269442240383	0.0168372978343764	-0.420719412193177	0.0297146559347794	-0.0197625063925627	0.848161042740189	-0.0228292202151218	0.766472310080899	No	No	No	No	No	No	No	No	Yes	Yes
POM121	0.5099393	0.007939053	0.489326807487079	0.0186891250163248	-0.0910267234017368	0.389722102437747	-0.116759965827642	0.233716397794196	No	No	No	No	No	No	No	No	Yes	NA
POMC	0.365157759957672	0.403754768405191	-0.209754186712902	0.663357611608151	0.426645180762821	0.16534027439079	-0.151833592319733	0.523673112106333	No	No	No	No	No	No	No	No	NA	NA
POMGNT1	0.00799496975050999	0.980858094578075	0.103123707384483	0.682438708490116	-0.146068437448941	0.264240058421346	-0.0606013059366055	0.592012136720065	No	No	No	No	No	No	No	No	NA	NA
POMGNT2	-0.739188039356297	0.0179753684723955	-0.65373454509293	0.0412223887379835	0.0360575446790071	0.889407274048471	0.109241724815508	0.494879194489369	No	No	No	No	No	No	No	No	NA	NA
POMK	-0.3856665	0.7105538	0.626992239596984	0.392415077781961	-1.1494169973762	0.0758727174355487	-0.166137925778866	0.756749673056328	No	No	No	No	No	No	No	No	Yes	NA
POMP	0.494603325446908	0.00464073441572113	0.275544490295617	0.187534394611728	0.239654958128634	0.0339191437377798	0.0158522073932298	0.86880773187959	No	No	No	No	No	No	No	No	Yes	Yes
POMT1	-0.06137589	0.829355	-0.0455299592386703	0.872898029908082	-0.0387821756152117	0.733347437405581	-0.0271649445618985	0.754357570618674	No	No	No	No	No	No	No	No	Yes	Yes
POMT2	-0.60775894307322	0.00571406416544296	-0.37231131828869	0.0899669996700688	-0.167637740345373	0.266328915456699	0.0598030860179914	0.587095505723779	No	No	No	No	No	No	No	No	Yes	NA
POMZP3	0.7058282	0.002586086	0.686771662938323	0.00604152205407181	0.0205020399230662	0.901110031769898	-0.0037160030349617	0.980685189013481	No	No	No	No	No	No	No	No	NA	NA
PON2	-1.489782	0.004218782	-1.52910814375199	0.000504506734949331	0.0781853030063195	0.878404981338043	0.019441229499967	0.938427763420487	No	No	No	No	No	No	No	No	Yes	NA
POP1	-0.2920208	0.3699751	-0.331895723065958	0.315934638548783	-0.0288575270681268	0.904081235941218	-0.0806006375245277	0.638064729178954	No	No	No	No	No	No	No	No	Yes	NA
POP4	0.145846690042863	0.533266328668922	0.0946487587601659	0.698479772638641	0.0103654029713784	0.935395595485285	-0.0470787721060846	0.647027422956849	No	No	No	No	No	No	No	No	NA	NA
POP5	-1.14301585294533	2.04196288965321e-07	-1.05902757839811	3.57249685206599e-05	0.0208290459584159	0.92185978871228	0.100184340241797	0.40377663940719	No	No	No	No	No	No	No	No	Yes	NA
POP7	-0.7525562	0.0001665459	-0.618273746476461	0.00451089145028588	-0.0895916762584182	0.576189962200602	0.0393810712933333	0.710120745829094	No	No	No	No	No	No	No	No	Yes	NA
POPDC2	0.838439008154059	0.137419316222877	1.81981273556403	0.000314574724774412	-0.690496987968993	0.0739304638469912	0.287461808940133	0.563564509548655	No	No	No	No	No	No	No	No	Yes	NA
POR	0.1598116	0.3948873	0.0663735297227538	0.802518408959309	-0.0478029885433188	0.623643062468076	-0.146369485773756	0.0387101317752875	No	No	No	No	No	No	No	No	NA	Yes
PORCN	-1.11757	1.370524e-05	-0.853368402043269	0.00212466237537681	-0.269256788355951	0.27882264202816	-0.00701202183996518	0.962245769783739	No	No	No	No	No	No	No	No	Yes	Yes
POT1	0.5621951	0.05748202	0.162051494213659	0.617278768088894	0.114830263565676	0.579923118263811	-0.287550616870158	0.116683113523198	No	No	No	No	No	No	No	No	Yes	NA
POU2F1	0.540816475462994	0.00334084645654221	0.76962348992231	0.00148248997932282	-0.0813154446561801	0.491978271995997	0.143413993307101	0.300347446640255	Yes	No	No	No	Yes	No	No	No	Yes	Yes
POU2F2	-1.03003582593437	1.69422846385245e-06	-0.829026818734406	0.000913387957297684	0.0823479327344222	0.459727071371086	0.277813435832735	0.00014346186802668	No	No	No	No	No	No	No	No	Yes	Yes
POU5F2	1.871905	0.1073731	1.09944656075011	0.296221463740589	-0.131970631020836	0.864742473461675	-0.917233671014331	0.369304301468077	No	No	No	No	No	No	No	No	NA	NA
POU6F1	0.233569096509791	0.484182864218692	0.626679031111669	0.0531902447179403	-0.144491042752757	0.527264119278158	0.242751500490951	0.233872673455228	No	No	No	No	No	No	No	No	Yes	NA
PP7080	-1.48809845421096	0.000155645692700291	-1.65121424015581	8.07090964567607e-07	-0.0493743751429948	0.899879562840954	-0.219743082334685	0.190071597416173	No	No	No	No	No	No	No	No	NA	NA
PPA1	1.59378067645491	6.43214883336662e-07	1.71601928467362	1.72048791594419e-13	0.0675004337844796	0.599574418973142	0.157172817093866	0.306585131793027	No	No	No	No	No	No	No	No	Yes	NA
PPA2	0.00726272524924414	0.982764271490525	-0.120101935277846	0.676739627795672	0.119590232338311	0.483116405250911	-0.0181009225924265	0.888145981932767	No	No	No	No	No	No	No	No	Yes	NA
PPAN	-1.59006252842291	1.42365985846661e-05	-1.58874715811729	3.34014588324419e-06	-0.0477122737486933	0.897770131715973	-0.0550079812317619	0.757231369575933	No	No	No	No	No	No	No	No	Yes	Yes
PPARA	0.398496947906916	0.113451137673726	0.27255369581713	0.34731000857828	-0.0387156612205194	0.785617440376709	-0.174401494670489	0.162405310449285	No	No	No	No	No	No	No	No	Yes	Yes
PPARD	-0.3051332	0.2117853	-0.169377833004691	0.552041903710236	-0.0966765788557183	0.286761272041912	0.0317276201600591	0.694188134870303	No	No	No	No	No	No	No	No	Yes	Yes
PPARG	-2.8806593729366	1.73945706490266e-14	-3.3763679682064	3.87235573225759e-17	0.533545071236101	0.321378989386993	0.0278376643251852	0.858755638559229	No	No	No	No	No	No	No	No	Yes	Yes
PPARGC1B	-1.758671	8.905006e-05	-1.42423409416956	0.000689145637352432	-0.268537011626036	0.281439089662002	0.0284834640006093	0.827898356285526	No	No	No	No	No	No	No	No	Yes	Yes
PPAT	-0.890025146797061	0.112586637071288	-0.824718253880399	0.115462537740688	-0.00691991192731684	0.989659133938078	0.0481775020956751	0.875321644175691	No	No	No	No	No	No	No	No	Yes	NA
PPBP	0.477999713700488	0.142779556085421	0.0973568762493418	0.742956497519573	-0.0404767472485487	0.769582709767917	-0.378916330322567	0.00138010805830718	No	No	No	No	No	No	No	No	NA	Yes
PPCDC	-0.540881890703049	0.0332822278134447	-0.586126829420264	0.0264988210081297	-0.00817690689603518	0.968947753641298	-0.0597607646035156	0.649434359522379	No	Yes	No	No	No	Yes	No	No	Yes	Yes
PPCS	-0.60341034319361	0.00209871752254744	-0.848991364988309	5.34448709214165e-05	0.224691153603716	0.159051123186621	-0.0267395639800022	0.794179608791121	No	No	No	No	No	No	No	No	Yes	NA
PPDPF	0.210168855304751	0.431498527236192	0.480061265409362	0.144960119719459	-0.201935578157452	0.0146477951925282	0.0581630621713893	0.509526480096159	No	No	No	Yes	No	No	No	Yes	Yes	NA
PPFIA1	0.203868528054852	0.285818452429292	0.146014358711982	0.482397911761253	-0.0704469824397305	0.449374916386463	-0.134086011813101	0.0852756461676106	No	No	No	No	No	No	No	No	Yes	Yes
PPFIA4	-2.10120337517526	0.00335271364482426	-1.94051751576022	0.0344355150559916	0.217173168849709	0.817792622412463	0.389628312516042	0.294183651533961	No	No	No	Yes	No	No	No	Yes	Yes	NA
PPFIBP1	-0.0592285988470896	0.966209607966831	-0.651450166491415	0.528446062665647	-0.129549139823838	0.891662439168796	-0.705135460319542	0.2855387574344	No	No	No	No	No	No	No	No	Yes	NA
PPFIBP2	0.212120166022622	0.34529351738008	0.377680652912066	0.0906755668686038	-0.077013246945278	0.541678277095532	0.0810846667561149	0.46414350792497	No	No	No	No	No	No	No	No	Yes	NA
PPHLN1	0.204000849830945	0.410951542781681	0.305725956258617	0.20083860986779	-0.0661103034574927	0.659204406331129	0.0301654165609762	0.81544328344022	No	No	No	Yes	No	No	No	Yes	Yes	NA
PPIA	0.08354792	0.6535489	-0.069965976876593	0.750855049771305	0.101944219168825	0.222763329649024	-0.0570484018572626	0.411872571424882	No	No	No	No	No	No	No	No	Yes	NA
PPIAP30	1.76424073871236	0.105366741499966	1.32718404750842	0.294286459640495	0.110292373598691	0.883151641663823	-0.137862873032304	0.894618153134939	No	No	No	No	No	No	No	No	NA	NA
PPIB	0.122748385828357	0.575292623532857	0.13227168458167	0.598687235278163	0.0424051843943961	0.559050157850905	0.0464402444373864	0.498460197241638	No	No	No	No	No	No	No	No	Yes	NA
PPID	0.364839941746686	0.0837379842081055	0.207471356305588	0.392868147284999	0.0805906046384898	0.59073924068877	-0.0810285960904311	0.538507085259257	No	No	No	No	No	No	No	No	Yes	Yes
PPIE	-0.10319972035141	0.696084006632317	-0.0791114874740644	0.76453690047711	-0.0139958382578631	0.912411902426506	0.00549078969781711	0.955677718222872	No	No	No	No	No	No	No	No	NA	Yes
PPIF	-0.164740528920447	0.472137214097427	-0.430299156417622	0.0325305486783221	0.034558604005817	0.691071301964604	-0.236015720081394	0.00103295649320389	No	No	No	No	No	No	No	No	Yes	Yes
PPIG	0.07465411419746	0.737523852210171	0.199198347103364	0.33938042419244	-0.0691880841007277	0.529219868779292	0.0482710177397773	0.567107475443292	No	No	No	No	No	No	No	No	Yes	Yes
PPIH	-0.372270803849114	0.144191015282011	-0.479347453941716	0.0941364592248916	0.0302268130440165	0.873837643484712	-0.0842609723338897	0.533761842682116	No	No	No	No	No	No	No	No	Yes	NA
PPIL1	-1.031582	0.0002089661	-1.23461518528926	1.07069610987249e-05	0.0950713248486034	0.748598153764613	-0.116789430331457	0.46729828902867	No	No	No	No	No	No	No	No	Yes	NA
PPIL2	-0.217119129266929	0.210080959390963	-0.0709210986225318	0.754549357444803	-0.0999403445354116	0.269622975064422	0.0406266920160736	0.581210939454812	No	No	No	No	No	No	No	No	Yes	NA
PPIL3	-0.570910268211385	0.0934564266763301	-0.727791488020664	0.0423433269439103	0.226170603907214	0.460707442253414	0.0631743408003171	0.74515172369122	No	No	No	No	No	No	No	No	Yes	NA
PPIL4	0.3749092	0.1470284	0.347610057752329	0.24957214955041	0.0558382364105268	0.763716787549411	0.0174969633622919	0.916578890640166	No	No	No	No	No	No	No	No	Yes	Yes
PPIP5K1	-0.360768943942988	0.171927149630903	-0.0855480460583324	0.789696680475994	-0.293148019250195	0.130375157136598	-0.0275810481202335	0.850911438962881	No	No	No	No	No	No	No	No	NA	NA
PPIP5K2	-0.4029348	0.06567485	-0.490659512324651	0.05441141171714	0.0462487053174691	0.778160957050186	-0.0480030475193252	0.678780630985766	No	No	No	No	No	No	No	No	Yes	NA
PPM1A	0.370136828743451	0.0800612208756015	0.10081261736413	0.707703317928363	0.150823163740929	0.221976625100027	-0.124814280786176	0.271494654226344	No	No	No	No	No	No	No	No	Yes	Yes
PPM1B	0.352901349060351	0.0893633336054825	0.135416983540102	0.575503471657835	0.12934962026909	0.292377271296862	-0.0954665485509579	0.375621681407605	No	No	No	No	No	No	No	No	Yes	NA
PPM1D	-0.148926008238012	0.698974785302952	-0.550889726358626	0.0603088733259129	0.253565366929469	0.240737581228488	-0.161769339703745	0.290209929056919	No	No	No	No	Yes	No	No	No	Yes	Yes
PPM1F	-0.575340267830333	0.000230487220532566	-0.52658862425629	0.00211597567261797	-0.0942789937198027	0.319116015417307	-0.0520624867148112	0.484239501805821	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPM1G	-0.177487123595116	0.343114330016346	-0.234553529827516	0.228768908061287	0.104779573178794	0.264297152677618	0.0417553173641586	0.571241033104694	No	No	No	No	No	No	No	No	Yes	Yes
PPM1H	1.90643992515864	3.53799798690904e-06	1.54731752815152	0.000147656214518812	0.0883988683331018	0.574825516491173	-0.277120997938639	0.160534581023666	No	No	No	No	No	No	No	No	Yes	NA
PPM1K	3.59766518843586	3.41685103461585e-46	4.13409828423329	9.62192612287526e-104	-0.102480816885031	0.360373562586916	0.435012539647061	0.0753503204539272	No	No	No	No	No	No	No	No	Yes	NA
PPM1L	-1.14819438693533	0.00462009488639682	-1.32764048533334	1.89785401097102e-05	0.167711186084408	0.611882276019618	0.00450073552025849	0.979859587025186	No	No	No	No	No	No	No	No	Yes	NA
PPM1M	-1.46487258363219	6.06059029986005e-17	-1.57101911514794	1.8791180303116e-22	0.131292820319972	0.261773636754401	0.0163480174871811	0.817679833687504	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPM1N	-0.828242121566507	0.0401243582522554	-1.25632923333539	0.00228931416564907	0.396877479685858	0.325664766000594	-0.0451662523412591	0.835631328280126	No	Yes	No	No	No	Yes	No	No	NA	Yes
PPME1	0.573906006134392	0.0139346911948882	0.625632874799873	0.00569459774792338	0.0739176526624457	0.622396444753309	0.121236986372239	0.394976165244712	No	No	No	No	No	No	No	No	Yes	NA
PPOX	-0.900493241633821	0.019433888863712	-0.781411309205452	0.0137530593470548	-0.113688418825383	0.690782392965963	-0.00360005594722327	0.983623015856175	No	No	No	No	No	No	No	No	Yes	Yes
PPP1CA	-0.100195298834675	0.608588745650123	-0.110141869441535	0.626895587158789	0.0587444174957215	0.471379635332765	0.0429987850858011	0.504946157230109	No	No	No	Yes	No	No	No	Yes	Yes	Yes
PPP1CB	0.895756689510814	6.67112397907919e-07	0.744610676335734	0.0001597276677703	0.0528189156307768	0.554516072588979	-0.105700318137521	0.262088874909493	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1CC	-0.378800713424011	0.0583621337879447	-0.599374927321421	0.00657714303994109	0.14887986685589	0.220548839633196	-0.0767723237387102	0.432076118972636	No	No	No	No	No	No	No	No	Yes	NA
PPP1R10	0.8640095	9.292139e-08	0.952110964245738	4.57519955967993e-09	-0.137788262917206	0.120528360666383	-0.0554575631058716	0.497286962072118	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1R11	0.3874916	0.02265488	0.362523565197138	0.0608892258154862	0.00655495078384463	0.946954420146706	-0.0233502323372787	0.776534946208136	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1R12A	0.972939473599246	6.0765752285697e-07	0.901457220743758	1.51266144880858e-06	0.0590481540781212	0.599540031729773	-0.0178962972068064	0.847359816963253	No	No	No	No	No	No	No	No	Yes	NA
PPP1R12B	0.0619606632155886	0.857300596482967	0.175929225446323	0.614163659382623	-0.0796951464209708	0.705853304933301	0.0284800501259013	0.866021841791129	No	No	No	No	No	No	No	No	Yes	NA
PPP1R12C	0.172845115722994	0.391453172010182	0.304366178090163	0.125656712848333	-0.107082480753034	0.195067906167448	0.0191874176122856	0.761797049864338	No	No	No	No	No	No	No	No	Yes	Yes
PPP1R13B	0.620486599371719	0.198280577025462	0.482081628401505	0.326683117589722	0.0918470698085514	0.808668344896419	-0.051135443562689	0.883869201222135	No	No	No	Yes	No	No	No	Yes	Yes	NA
PPP1R13L	-0.310506159476896	0.54399941510583	-0.316788008768832	0.552083566374426	0.282354939749128	0.484010810014189	0.269419218315572	0.337306742103378	No	No	No	No	No	No	No	No	Yes	Yes
PPP1R14B	-1.28790848645903	3.05853393994253e-07	-1.34377793279615	9.87739217829029e-06	0.0438161041564858	0.748357374149483	-0.00921881633493812	0.900762642276783	No	No	No	Yes	No	No	No	Yes	Yes	Yes
PPP1R14B-AS1	-1.26110731601894	0.183692793166679	-1.36386263295686	0.0635402405318453	-0.189429007092184	0.827313913432077	-0.322398280645935	0.460053116166972	No	No	No	No	No	No	No	No	NA	NA
PPP1R14C	-1.018903	0.2332812	-1.3639169398201	0.146287736583057	0.308536890829116	0.733878165785808	-0.107575161681545	0.82482575963404	No	No	No	No	No	No	No	No	Yes	NA
PPP1R15A	3.74232533762257	3.54240079970064e-52	3.7506397868104	5.35477288117247e-60	-0.133940068956723	0.112969026248791	-0.133710585262699	0.0387053626059155	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1R15B	2.50531038726603	7.76033910755125e-43	2.23562544274969	4.94050720555889e-39	0.0663517793227734	0.462752226640069	-0.209781810547195	0.0267291880432829	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1R16A	0.03432762	0.9187626	0.251912116984881	0.285943006468545	-0.183214845299371	0.127356926494945	0.0291941301954007	0.753716679466023	No	No	No	No	No	No	No	No	Yes	NA
PPP1R16B	0.95624022570213	0.169296356317713	2.38388843251324	1.02571995157793e-05	-0.932201362675196	0.0341880713453795	0.490247043154702	0.418953862597569	No	No	No	No	No	No	No	No	Yes	NA
PPP1R18	0.9446099	5.843503e-11	0.888364124936199	4.52166669483522e-07	0.0676680797010693	0.364666908349526	0.00562257082275858	0.929510886376029	No	No	No	No	No	No	No	No	Yes	NA
PPP1R2	0.821075113345334	9.18251668061233e-06	0.601664099202	0.00322965964270366	0.13635158878007	0.243618162738464	-0.0861779350918673	0.444859786202098	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1R21	-0.0906692234171296	0.777973512673718	-0.0288963968025522	0.925129737380552	0.0669981149927831	0.694201632861309	0.12469433632356	0.366847413443242	No	No	No	No	No	No	No	No	Yes	NA
PPP1R26	-0.8375538	0.0007187413	-1.00087588560849	1.33432904895449e-05	0.314057527085956	0.131092648121521	0.142360310041848	0.253819071206751	No	No	No	No	No	No	No	No	Yes	NA
PPP1R32	-0.315549808185614	0.522197977517642	0.382744536019619	0.382188643223894	-0.419312980458106	0.247062613544253	0.269918342675558	0.337292103568538	No	No	No	No	No	No	No	No	NA	NA
PPP1R35	-0.4553436	0.05987825	-0.450973148239825	0.0622661460836004	0.0284631618463394	0.836336936235168	0.0291029496887324	0.770343271796193	No	No	No	No	No	No	No	No	Yes	NA
PPP1R37	-0.273920687283043	0.159038099258505	-0.225016860826656	0.280942293007987	-0.15492614722542	0.120314553464074	-0.111152137916315	0.170428122578847	No	No	No	No	No	No	No	No	Yes	NA
PPP1R3B	-0.7119539	0.2575901	-1.07086947374255	0.0272858614553592	0.119287831848159	0.666736395293938	-0.295403347579592	0.0848145393718159	No	No	No	No	No	No	No	No	Yes	Yes
PPP1R3D	-0.339578436291603	0.400798081265468	-0.338443509688659	0.261291845874945	-0.0113978864019644	0.964915097659565	-0.0105427173080126	0.950130373856716	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP1R3E	-0.800663894895218	0.0142372503203522	-0.634131594984604	0.0786704696661552	-0.0183019585502332	0.943416432771482	0.148744681634972	0.363075465742424	No	No	No	No	No	No	No	No	Yes	NA
PPP1R3F	0.1951938	0.5886973	-0.0455111276734286	0.910162262216235	0.190442201669871	0.416494410465707	-0.0557394976170383	0.765328268448203	No	No	No	Yes	No	No	No	Yes	Yes	Yes
PPP1R3G	0.1922744	0.8042657	0.00761226747596367	0.990913037814863	-0.00187281271994689	0.994668690573597	-0.219063840988964	0.374605611645536	No	No	No	No	No	No	No	No	Yes	NA
PPP1R7	-0.0513796826349875	0.826365079607	-0.133976757646598	0.576093554830526	0.080387710235951	0.478133385480211	-0.00802859101710007	0.927703848849745	No	No	No	No	No	No	No	No	Yes	NA
PPP1R8	0.0844264076946045	0.7333754679508	-0.0655272935354128	0.809916534224624	0.136449331524174	0.341123902247576	-0.017105178873946	0.876765322921099	No	No	No	No	No	No	No	No	Yes	NA
PPP1R9B	-0.520335146735031	0.000875888298738192	-0.49882473505151	0.00949151645601755	0.0341328619387465	0.667835879628523	0.0490007705226308	0.43891768974285	No	No	No	Yes	No	No	No	Yes	Yes	Yes
PPP2CA	0.9469309	1.908067e-07	0.780101641466007	7.15210901391508e-05	0.109804562018535	0.204386067782339	-0.0618705084418198	0.470255014567704	Yes	No	No	No	Yes	No	No	No	Yes	Yes
PPP2CB	0.7560015	1.456371e-05	0.495835312891993	0.012303740131077	0.131032133162	0.257402836012254	-0.132661539616708	0.218754978563737	No	No	No	No	No	No	No	No	NA	NA
